Date,Open,High,Low,Close,Volume,Change
2018/05/28,459.63,472.48,454.78,472.48,1682.0,
2018/05/29,476.36,476.36,468.12,468.12,1893.0,
2018/05/30,476.6,477.81,471.75,472.0,1985.0,
2018/05/31,469.33,469.33,466.91,467.15,885.0,
2018/06/03,458.42,463.03,450.18,452.36,2226.0,
2018/06/04,454.78,454.78,440.24,450.66,2234.0,
2018/06/06,458.42,458.42,457.21,457.21,490.0,
2018/06/07,453.57,454.54,449.45,449.45,3776.0,
2018/06/10,442.66,442.66,430.54,438.3,1635.0,
2018/06/11,440.24,443.88,435.88,443.88,606.0,
2018/06/13,449.94,449.94,440.24,446.3,397.0,
2018/06/14,447.51,452.12,447.51,452.12,50.0,
2018/06/18,446.3,446.3,440.24,440.72,267.0,
2018/06/19,433.21,433.21,432.97,432.97,249.0,
2018/06/20,430.54,432.97,430.54,432.97,200.0,
2018/06/21,432.97,434.18,430.54,432.48,592.0,
2018/06/24,440.24,440.24,432.48,432.72,145.0,
2018/06/25,431.75,431.75,430.54,430.54,230.0,
2018/06/26,426.18,426.18,422.79,422.79,780.0,
2018/06/27,415.51,425.94,415.51,419.63,919.0,
2018/06/28,418.42,420.85,416.24,416.24,794.0,
2018/07/01,413.82,413.82,405.33,412.36,1431.0,
2018/07/02,428.12,430.79,427.63,428.12,6860.0,
2018/07/03,409.94,411.15,404.12,404.12,491.0,
2018/07/04,406.3,412.36,406.3,412.36,346.0,
2018/07/05,406.54,434.18,406.54,434.18,369.0,
2018/07/08,434.18,434.18,426.91,426.91,542.0,
2018/07/09,419.39,422.54,416.0,416.0,1110.0,
2018/07/10,419.63,419.63,413.82,413.82,564.0,
2018/07/11,420.36,425.69,416.48,416.48,395.0,
2018/07/12,422.06,422.06,414.79,415.03,498.0,
2018/07/15,413.57,417.21,406.3,413.57,529.0,
2018/07/16,420.85,435.88,420.85,435.88,509.0,
2018/07/17,443.39,443.39,430.54,430.54,373.0,
2018/07/18,430.54,430.79,430.54,430.54,650.0,
2018/07/19,424.72,430.54,424.72,428.36,369.0,
2018/07/22,423.75,423.75,423.75,423.75,312.0,
2018/07/23,424.0,425.94,424.0,425.94,144.0,
2018/07/24,425.69,425.69,418.42,419.63,100.0,
2018/07/25,418.42,419.63,418.42,419.63,81.0,
2018/07/26,418.91,419.63,418.91,419.63,257.0,
2018/07/29,423.27,431.75,423.27,428.12,700.0,
2018/07/30,428.36,428.6,428.12,428.6,260.0,
2018/07/31,422.06,424.48,422.06,424.48,515.0,
2018/08/01,425.69,432.0,425.69,432.0,1235.0,
2018/08/02,428.12,430.79,427.63,428.12,6860.0,
2018/08/05,425.69,430.54,425.69,430.54,423.0,
2018/08/06,428.12,430.54,428.12,430.54,332.0,
2018/08/07,430.54,430.79,428.12,430.54,1767.0,
2018/08/08,432.24,432.97,432.24,432.97,386.0,
2018/08/09,440.24,440.24,429.82,430.54,1901.0,
2018/08/12,438.3,442.66,423.27,423.27,6803.0,
2018/08/13,422.3,427.88,416.0,425.69,679.0,
2018/08/14,426.91,426.91,418.42,422.3,2669.0,
2018/08/15,428.12,432.97,425.69,432.97,691.0,
2018/08/16,436.6,436.6,429.57,432.72,201.0,
2018/08/19,428.12,430.54,425.94,430.54,752.0,
2018/08/20,423.27,427.88,422.79,426.66,730.0,
2018/08/21,423.27,428.12,423.27,428.12,115.0,
2018/08/22,426.91,426.91,425.45,425.45,210.0,
2018/08/23,420.85,422.79,420.85,421.09,514.0,
2018/08/26,419.63,421.82,419.63,421.82,110.0,
2018/08/28,428.12,428.12,418.66,422.79,282.0,
2018/08/29,419.63,420.85,417.94,417.94,3347.0,
2018/08/30,418.42,420.85,418.42,419.63,267.0,
2018/09/02,419.63,426.91,419.63,425.69,503.0,
2018/09/03,432.0,432.0,424.48,428.12,698.0,
2018/09/04,423.27,430.54,416.0,430.54,812.0,
2018/09/05,434.66,435.39,428.12,435.15,844.0,
2018/09/06,437.82,437.82,426.18,430.3,630.0,
2018/09/09,430.54,430.54,424.48,430.54,1210.0,
2018/09/11,434.18,434.18,426.91,433.94,1766.0,
2018/09/12,429.33,432.97,428.12,432.97,594.0,
2018/09/13,430.54,434.18,429.82,434.18,1224.0,
2018/09/16,440.24,440.24,431.75,431.75,1070.0,
2018/09/17,431.75,437.82,429.33,437.82,986.0,
2018/09/18,430.79,435.39,430.79,435.39,1165.0,
2018/09/20,427.88,427.88,427.88,427.88,25.0,
2018/09/23,429.33,432.0,424.48,432.0,726.0,
2018/09/25,430.54,430.54,428.12,428.12,515.0,
2018/09/26,431.75,431.75,430.54,430.54,658.0,
2018/09/27,425.94,426.91,423.27,424.97,395.0,
2018/09/30,422.3,422.54,422.3,422.54,49.0,
2018/10/01,423.75,423.75,422.54,422.54,341.0,
2018/10/02,422.06,422.06,419.63,419.63,298.0,
2018/10/03,416.0,418.42,416.0,417.21,429.0,
2018/10/04,421.82,421.82,418.66,418.66,267.0,
2018/10/07,413.57,415.03,412.12,413.33,521.0,
2018/10/08,412.36,418.42,412.36,418.42,274.0,
2018/10/09,418.42,418.42,410.91,410.91,455.0,
2018/10/10,407.76,411.15,407.51,407.51,282.0,
2018/10/11,406.3,412.36,405.09,412.36,429.0,
2018/10/14,419.63,416.97,416.97,416.97,10.0,
2018/10/15,423.27,423.03,423.03,423.03,10.0,
2018/10/21,418.42,425.94,418.42,425.94,264.0,
2018/10/22,426.91,428.12,420.85,428.12,587.0,
2018/10/23,420.85,424.24,420.6,424.24,1779.0,
2018/10/24,427.63,427.63,427.63,427.63,10.0,
2018/10/25,425.69,425.69,422.06,424.72,388.0,
2018/10/28,423.27,427.63,420.85,427.63,1181.0,
2018/10/29,425.69,425.69,421.09,423.27,1719.0,
2018/10/30,423.27,424.48,420.85,424.48,10913.0,
2018/10/31,423.27,423.27,423.27,423.27,4299.0,
2018/11/01,423.27,425.69,422.06,425.69,10969.0,
2018/11/04,423.27,423.27,403.88,404.12,18485.0,
2018/11/05,406.3,416.0,406.3,412.36,328.0,
2018/11/14,403.63,404.12,400.24,403.88,1653.0,
2018/11/15,403.88,404.12,403.88,404.12,100.0,
2018/11/18,404.12,404.12,403.88,403.88,1337.0,
2018/11/19,403.88,403.88,399.27,399.51,1689.0,
2018/11/21,399.51,403.88,399.51,402.91,535.0,
2018/11/22,402.91,402.91,402.18,402.66,2548.0,
2018/11/25,402.66,402.66,399.03,402.66,685.0,
2018/11/26,402.66,402.66,396.85,401.45,815.0,
2018/11/27,401.45,403.88,400.24,402.66,492.0,
2018/11/28,402.66,402.66,398.06,402.18,172.0,
2018/11/29,401.52,402.18,399.03,400.24,5638.0,
2018/12/02,400.24,400.24,394.18,395.39,2216.0,
2018/12/03,395.39,399.03,394.18,399.03,1038.0,
2018/12/04,399.03,399.03,394.18,394.18,2351.0,
