Date,Open,High,Low,Close,Volume,Change
2013-02-28,24.41,23.98,23.98,23.98,100.0,-0.4299999999999997
2013-03-05,23.98,24.41,23.26,23.26,5617.0,-0.7199999999999989
2013-03-06,23.26,23.69,23.69,23.69,63.0,0.4299999999999997
2013-03-07,23.69,24.56,24.13,24.13,200.0,0.4399999999999977
2013-03-11,24.13,24.56,24.56,24.56,30.0,0.4299999999999997
2013-03-13,24.56,24.99,24.99,24.99,200.0,0.4299999999999997
2013-03-14,24.99,24.92,24.56,24.56,537.0,-0.4299999999999997
2013-03-17,24.56,24.92,24.84,24.92,294.0,0.360000000000003
2013-03-21,26.16,25.26,24.5,25.26,5379.0,0.3399999999999998
2013-04-04,25.26,24.8,23.6,24.05,3241.0,-1.2100000000000009
2013-04-08,24.05,24.5,24.5,24.5,40.0,0.4499999999999993
2013-04-09,24.5,24.88,24.43,24.88,121.0,0.379999999999999
2013-04-15,24.88,24.43,23.52,23.52,100.0,-1.3599999999999994
2013-04-17,23.52,23.75,22.99,23.75,2361.0,0.2300000000000004
2013-04-18,23.75,23.3,22.84,22.84,661.0,-0.91
2013-04-21,22.84,22.47,22.47,22.47,68.0,-0.370000000000001
2013-04-22,22.47,22.47,22.09,22.47,329.0,0.0
2013-04-23,22.47,22.17,22.09,22.09,450.0,-0.379999999999999
2013-04-29,22.09,22.47,22.24,22.24,276.0,0.1499999999999985
2013-04-30,22.24,22.62,22.62,22.62,59.0,0.3800000000000025
2013-05-02,22.62,22.17,22.17,22.17,190.0,-0.4499999999999993
2013-05-06,22.17,21.79,21.79,21.79,140.0,-0.3800000000000025
2013-05-08,21.79,22.17,21.79,21.79,155.0,0.0
2013-05-12,21.79,21.86,21.79,21.86,208.0,0.0700000000000002
2013-05-13,21.86,21.49,21.49,21.49,47.0,-0.370000000000001
2013-05-14,21.49,22.24,21.86,22.24,70.0,0.75
2013-05-15,22.24,23.45,22.62,23.45,90.0,1.2100000000000009
2013-05-19,23.45,24.8,23.45,24.8,387.0,1.3500000000000014
2013-05-20,24.8,25.71,25.11,25.71,523.0,0.91
2013-05-22,25.71,25.26,24.88,24.88,4000.0,-0.8300000000000018
2013-05-23,24.88,24.43,24.43,24.43,113.0,-0.4499999999999993
2013-05-28,24.43,23.97,23.52,23.75,620.0,-0.6799999999999997
2013-05-30,23.75,24.05,23.37,24.05,1955.0,0.3000000000000007
2013-06-02,24.05,24.43,23.6,24.43,210.0,0.379999999999999
2013-06-03,24.43,24.43,23.52,23.52,1013.0,-0.91
2013-06-04,23.52,24.35,23.37,24.35,717.0,0.8300000000000018
2013-06-10,24.35,24.8,23.9,24.8,73.0,0.4499999999999993
2013-06-17,24.8,24.35,24.35,24.35,10.0,-0.4499999999999993
2013-06-18,24.35,23.9,23.3,23.3,3369.0,-1.0500000000000007
2013-06-20,23.3,22.84,22.39,22.39,300.0,-0.91
2013-06-25,22.39,22.62,22.62,22.62,858.0,0.2300000000000004
2013-06-26,22.62,22.77,22.77,22.77,60.0,0.1499999999999985
2013-06-30,22.77,22.62,22.62,22.62,162.0,-0.1499999999999985
2013-07-02,22.62,22.17,22.17,22.17,68.0,-0.4499999999999993
2013-07-04,22.17,22.24,22.17,22.17,238.0,0.0
2013-07-08,22.17,22.54,22.54,22.54,14.0,0.3699999999999974
2013-07-09,22.54,22.92,22.92,22.92,179.0,0.3800000000000025
2013-07-10,22.92,23.37,23.37,23.37,123.0,0.4499999999999993
2013-07-14,23.37,24.28,23.82,24.28,263.0,0.91
2013-07-15,24.28,24.73,23.82,24.73,262.0,0.4499999999999993
2013-07-22,24.73,24.5,24.5,24.5,100.0,-0.2300000000000004
2013-07-23,24.5,24.05,24.05,24.05,357.0,-0.4499999999999993
2013-07-25,24.05,24.5,24.13,24.13,440.0,0.0799999999999983
2013-07-28,24.13,24.13,23.97,24.13,310.0,0.0
2013-07-29,24.13,24.88,24.58,24.88,184.0,0.75
2013-07-30,24.88,25.33,25.33,25.33,85.0,0.4499999999999993
2013-07-31,25.33,26.24,25.33,26.24,235.0,0.91
2013-08-05,26.24,26.69,26.69,26.69,183.0,0.4500000000000028
2013-08-07,26.69,27.59,26.99,27.59,138.0,0.8999999999999986
2013-08-08,27.59,30.31,26.76,30.31,2717.0,2.719999999999999
2013-08-11,30.31,33.32,30.91,32.42,775.0,2.110000000000003
2013-08-12,32.42,33.4,32.12,32.12,1516.0,-0.3000000000000042
2013-08-13,32.12,32.72,31.21,31.21,3564.0,-0.9099999999999966
2013-08-14,31.21,31.66,31.66,31.66,67.0,0.4499999999999993
2013-08-15,31.66,34.83,31.74,34.83,13187.0,3.169999999999998
2013-08-18,34.83,37.24,35.13,35.43,7814.0,0.6000000000000014
2013-08-19,35.43,36.49,33.78,34.38,1046.0,-1.0499999999999972
2013-08-20,34.38,36.04,35.06,35.21,2934.0,0.8299999999999983
2013-08-25,35.21,35.81,35.06,35.43,563.0,0.2199999999999988
2013-08-26,35.43,36.57,35.43,36.19,2301.0,0.759999999999998
2013-08-27,36.19,37.47,36.41,37.47,1020.0,1.2800000000000011
2013-08-29,37.47,36.79,36.79,36.79,190.0,-0.6799999999999997
2013-09-01,36.79,36.79,35.43,35.43,5900.0,-1.3599999999999994
2013-09-02,35.43,35.43,34.76,34.76,1524.0,-0.6700000000000017
2013-09-03,34.76,36.11,34.98,35.28,3921.0,0.5200000000000031
2013-09-04,35.28,34.68,34.0,34.0,290.0,-1.2800000000000011
2013-09-05,34.0,34.3,34.08,34.3,320.0,0.2999999999999971
2013-09-09,34.3,37.7,34.98,37.7,1737.0,3.4000000000000057
2013-09-10,37.7,36.94,36.19,36.19,2767.0,-1.5100000000000051
2013-09-11,36.19,37.55,36.79,37.55,1090.0,1.3599999999999994
2013-09-12,37.55,37.39,36.64,36.64,1556.0,-0.9099999999999966
2013-09-15,36.64,37.02,36.41,37.02,555.0,0.3800000000000025
2013-09-16,37.02,36.34,35.81,36.34,2316.0,-0.6799999999999997
2013-09-17,36.34,36.57,36.19,36.57,236.0,0.2299999999999968
2013-09-19,36.57,35.89,35.89,35.89,200.0,-0.6799999999999997
2013-09-22,35.89,35.89,34.61,35.06,1045.0,-0.8299999999999983
2013-09-23,35.06,35.06,34.38,35.06,3596.0,0.0
2013-09-25,35.06,35.74,34.68,35.43,1656.0,0.3699999999999974
2013-09-26,35.43,36.11,35.81,35.81,423.0,0.3800000000000025
2013-09-29,35.81,36.11,36.11,36.11,80.0,0.2999999999999971
2013-10-06,36.11,35.81,35.43,35.81,1469.0,-0.2999999999999971
2013-10-07,35.81,35.43,35.06,35.06,118.0,-0.75
2013-10-08,35.06,35.06,35.06,35.06,108.0,0.0
2013-10-09,35.06,37.77,35.43,37.55,1361.0,2.489999999999995
2013-10-10,37.55,37.55,37.39,37.39,416.0,-0.1599999999999966
2013-10-20,37.39,37.7,37.09,37.09,315.0,-0.2999999999999971
2013-10-21,37.09,37.7,37.32,37.7,681.0,0.6099999999999994
2013-10-22,37.7,37.02,37.02,37.02,1178.0,-0.6799999999999997
2013-10-23,37.02,38.15,37.62,37.92,1492.0,0.8999999999999986
2013-10-24,37.92,37.92,37.7,37.92,1493.0,0.0
2013-10-27,37.92,38.07,37.7,38.07,424.0,0.1499999999999985
2013-10-28,38.07,37.7,37.7,37.7,129.0,-0.3699999999999974
2013-10-29,37.7,37.7,37.7,37.7,160.0,0.0
