Date,Open,High,Low,Close,Volume,Change
2019-05-23,253.18,254.0,252.35,252.35,205.0,0.0
2019-05-26,252.35,261.1,252.35,257.3,209.0,4.950000000000017
2019-05-27,252.85,256.48,249.88,249.88,227.0,-7.420000000000016
2019-05-28,246.75,250.7,246.75,250.7,86.0,0.8199999999999932
2019-05-29,250.7,250.7,247.41,247.41,42.0,-3.289999999999992
2019-05-30,251.69,255.98,251.53,251.53,42.0,4.1200000000000045
2019-06-02,247.41,248.23,243.94,243.94,164.0,-7.590000000000003
2019-06-03,240.81,244.44,240.48,244.44,61.0,0.5
2019-06-04,244.93,246.58,242.46,246.58,218.0,2.140000000000015
2019-06-06,242.46,246.58,242.46,242.46,20.0,-4.1200000000000045
2019-06-10,243.94,243.94,239.82,239.82,22.0,-2.640000000000015
2019-06-11,235.86,239.16,235.86,239.16,129.0,-0.6599999999999966
2019-06-13,235.04,239.16,235.04,235.04,74.0,-4.1200000000000045
2019-06-18,231.08,231.08,224.15,224.15,138.0,-10.889999999999986
2019-06-19,220.36,220.36,216.89,218.05,267.0,-6.099999999999994
2019-06-20,218.05,225.3,218.05,225.3,156.0,7.25
2019-06-23,225.3,225.3,221.84,221.84,59.0,-3.460000000000008
2019-06-24,218.54,219.37,216.73,219.37,196.0,-2.469999999999999
2019-06-25,216.4,221.02,216.23,221.02,87.0,1.6500000000000057
2019-06-26,221.02,221.02,221.02,221.02,19.0,0.0
2019-06-27,217.55,221.02,217.55,221.02,38.0,0.0
2019-06-30,221.02,221.02,221.02,221.02,2.0,0.0
2019-07-01,217.39,221.02,217.39,217.39,56.0,-3.630000000000024
2019-07-02,217.39,221.51,216.89,217.88,241.0,0.4900000000000091
2019-07-03,214.25,221.02,214.25,221.02,86.0,3.140000000000015
2019-07-04,219.37,220.69,219.37,220.69,38.0,-0.3300000000000125
2019-07-07,217.06,217.22,217.06,217.22,38.0,-3.469999999999999
2019-07-08,214.58,216.07,214.42,216.07,137.0,-1.1500000000000057
2019-07-09,216.07,216.07,214.09,214.25,85.0,-1.8199999999999932
2019-07-10,214.25,216.07,214.25,215.08,128.0,0.8300000000000125
2019-07-11,216.07,216.4,215.24,216.23,153.0,1.1499999999999773
2019-07-14,216.23,216.23,216.23,216.23,19.0,0.0
2019-07-15,216.07,216.23,216.07,216.23,48.0,0.0
2019-07-16,219.86,220.19,216.56,219.37,177.0,3.140000000000015
2019-07-17,219.37,223.0,219.37,223.0,78.0,3.629999999999995
2019-07-18,226.79,226.79,222.17,222.17,104.0,-0.8300000000000125
2019-07-21,219.37,219.37,218.71,218.71,112.0,-3.4599999999999795
2019-07-22,216.56,216.56,216.56,216.56,19.0,-2.1500000000000057
2019-07-23,220.19,225.96,219.04,225.96,147.0,9.400000000000006
2019-07-24,226.79,229.76,226.79,229.76,39.0,3.799999999999983
2019-07-25,227.61,227.61,224.48,224.48,86.0,-5.280000000000001
2019-07-28,228.27,232.07,220.52,220.52,566.0,-3.959999999999979
2019-07-29,224.15,235.37,224.15,231.41,144.0,10.889999999999986
2019-07-30,230.91,242.79,230.91,242.13,135.0,10.72
2019-07-31,240.97,246.09,238.0,244.93,130.0,2.8000000000000114
2019-08-01,249.06,253.34,249.06,253.34,38.0,8.409999999999997
